Sample_Name,L_Iners,L_Crispatus,Atopobium,L_Gasseri,Prevotella,Parvimonas,Sneathia,L_Jensenii,Gardnerella,Peptoniphilus,Anaerococcus,Streptococcus,Corynebacterium,Ruminococcaceae_3,Mobiluncus,Aerococcus,Finegoldia,L_otu5,Megasphaera,L_reuteri,Bifidobacterium,L_otu4,Gemella,Ruminococcaceae_5,Peptostreptococcus,Lachnospiraceae_10,Lactobacillales_2,Staphylococcus,Lachnospiraceae_11,Moryella,Veillonella,Coriobacteriaceae_3,Escherichia_Shigella,Dialister,Shuttleworthia,Peptococcus,Ruminococcaceae_2,Allisonella,Lachnospiraceae_2,Porphyromonas,Proteobacteria_3,Ureaplasma,Campylobacter,Olsenella,Enterobacter,Solobacterium,Faecalibacterium,Blautia,Incertae_Sedis_XI_1,Incertae_Sedis_XI_2,Proteobacteria_2,Bulleidia,Bacteroides,Actinomyces,Massilia,L_otu3,Facklamia,Arthrobacter,Mollicutes_1,Coriobacteriaceae_1,Enterococcus,Salmonella,Citrobacter,L_vaginalis,Alloscardovia,Fusobacterium,Oscillibacter,Helcococcus,Brevibacterium,Clostridium,Enterobacteriaceae_3,Oligella,Fastidiosipila,Actinobaculum,Bacteroidetes_1,Gallicola,Collinsella,L_otu2,Anaeroglobus,Roseburia,Haemophilus,Propionimicrobium,Ruminococcaceae_1,Clostridiales_12,Varibaculum,Dorea,Subdoligranulum,Helcobacillus,Arcanobacterium,L_otu1,Pasteurella,Dermabacter,Propionibacteriaceae_2,Ruminococcus,Segniliparus,Balneimonas,Xylanibacter,Ralstonia,Microbacterium,Proteobacteria_6,Clostridiales_6,Providencia,Sporacetigenium,Clostridiales_1,Nosocomiicoccus,L_plantarum_L_coleohominis_L_mucosae,Bacteroidales_2,Alphaproteobacteria_3,Coprococcus,Bacillales_1,Alphaproteobacteria_5,Eubacterium,Blastococcus,Coprobacillus,Pseudomonas,Rhizobiales_1,Sutterella,Propionibacterium,Anaerovorax,Granulicatella,Klebsiella,Parabacteroides,Succinispira,Globicatella,Lachnospiraceae_7,Alistipes,Bacillus,Sphingomonas,Turicibacter,Acinetobacter,Hallella,Proteobacteria_1,Proteobacteria_5,Cupriavidus,Delftia,Burkholderia,Enterobacteriaceae_1,Micrococcus,Acidovorax,Gulosibacter,Propionibacteriaceae_1,Ruminococcaceae_7,Aurantimonas,Megamonas,Veillonellaceae_1,Clostridiales_3,Variovorax,Enhydrobacter,Weissella,Lactobacillales_1,Zimmermannella,Lachnospiraceae_4,Coriobacteriaceae_2,Bacteroidales_1,Cloacibacterium,Methylobacterium,Archaea_7,Ruminococcaceae_4,Lachnospiraceae_8,Firmicutes_1,Janibacter,Barnesiella,Rothia,Actinomycetales_1,Neisseria,Betaproteobacteria_1,Desulfovibrio,Bacteroidetes_2,Firmicutes_2,Lachnospiraceae_6,Peptostreptococcaceae_1,Mesorhizobium,Brachybacterium,Bacteria_15,Clostridiales_11,Clostridiales_17,Desulfocurvus,Eremococcus,Neisseriaceae_1,Phyllobacterium,Alcaligenes,Stenotrophomonas,Clostridiales_8,Bacteria_11,Acidaminococcus,Akkermansia,Lachnospiraceae_1,Pediococcus,Bacteria_17,Clostridiales_10,Clostridia_1,Paraprevotella,Bacteria_8,Bradyrhizobium,Lactococcus,Mogibacterium,Novosphingobium,Clostridiales_4,Clostridiales_15,Ruminococcaceae_6,Alphaproteobacteria_4,Leptotrichia,Odoribacter,Phascolarctobacterium,Bacteria_3,Pseudoramibacter,Streptophyta,Lactobacillales_3,Skermanella,Diaphorobacter,Jonquetella,Leuconostoc,Streptosporangiaceae_1,Parasutterella,Proteus,Porphyromonadaceae_2,Fusibacter,Hymenobacter,Kocuria,TM7_genera_incertae_sedis,Aquabacterium,Bacteria_12,Bacillaceae_2,Luteimonas,Ochrobactrum,Slackia,Firmicutes_3,Comamonas,Archaea_5,Morganella,Thermus,Bacteria_7,Clostridiales_5,Bacillariophyta,Clostridiales_2,Alphaproteobacteria_6,Archaea_6,Allofustis,Brevundimonas,Butyricimonas,Bacteria_14,Janthinobacterium,Archaea_2,Porphyromonadaceae_1,Paracoccus,Lachnospiraceae_3
401_021106,59.67,0.16,0,0,0.04,0,0,34.85,0,0,0,0,0,0,0,0.08,0.04,2,0,0,0,0.2,0,0,0,0,2.24,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0.08,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401_021506,50.2,0.12,0,0,0,0,0,45.19,0.04,0.04,0.04,0.04,0.12,0,0,0.04,0.32,1.83,0,0,0,0.16,0,0,0,0,1.59,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401_021806,68.73,0.08,0,0,0,0,0,29.88,0,0,0,0,0,0,0,0.13,0,0.92,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401_022206,0.41,0,0.02,16.16,0.11,0.02,0.02,0.71,0.04,0.09,0.19,2.17,0.37,0,0,0.06,0.15,0.04,0,0,4.62,0.02,20.91,0,0,0,0,1.25,0,0,0,0,40.43,0.11,0,0,0,0,0,0,0,0.84,0,0,10.21,0.02,0,0,0,0,0,0,0.04,0.06,0,0,0.02,0.02,0,0,0,0,0,0.06,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0.26,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401_022506,52.69,0,0,0.04,0,0,0,36.03,0.08,0,0,5.39,0.2,0,0,0,0.08,1.87,0,0,0,0.12,0.04,0,0,0,1.83,0,0,0.04,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401_030106,73.83,0,0,0.09,0,0,0,21.67,0,0,0,0,0.05,0,0,0,0,2.2,0,0,0,0.28,0,0,0,0,1.65,0,0,0,0,0,0,0,0,0,0,0,0.09,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401_030406,58.9,0,2.98,0,16.17,0,0,1.03,0.95,1.68,1.29,0.26,1.08,0,0,0.39,3.79,1.9,5.22,0,0,0.09,0,0,0,0.04,1.9,0.17,0,0,0.04,0.3,0.22,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0.82,0,0,0.04,0,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401_030806,40.58,0.05,34.63,0,5.3,0,0,0.16,0.7,7.31,1.03,0.49,0.05,0,0,0.27,1.19,0.76,0.81,0,0,0,0,0,0,0.05,0,0,0,0,1.79,0.05,0,1.3,0,0.81,0,0,0,0,0,0,0,0,0,0.27,0,0,1.89,0,0,0,0,0,0,0.11,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401_031106,19.63,0,57.13,0,9.23,0,0,0.04,0.72,0.28,0.44,0.08,0.2,0,0,8.79,0.32,0.44,0.88,0,0,0,0,0,0,0,0.36,0,0,0,0,1.08,0,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.04,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401_031506,0.03,0,78.17,0,11.91,0,0,0,1.06,0.03,0,0,0.03,0,0,5.8,0.03,0,0.23,0,0,0,0,0,0,0,0.06,0,0,0,0,2.35,0,0.13,0,0,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401_031806,3.13,0,67.87,0,7.59,0.03,1.57,0,4.83,0.03,0,0.17,0.07,0,0,9.46,0,0,3.23,0,0,0,0,0.03,0.03,0,0,0.03,0,0,0,1.17,0,0.23,0,0,0,0.3,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401_032206,13.72,0.04,66.26,0,13.01,0,0.3,0,1.35,0.04,0.04,0,0,0,0,2.36,0,0.55,0.21,0,0,0,0.13,0,0,0,0.38,0,0,0,0,1.44,0,0.08,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401_032506,22.99,0,56.28,0,8.65,0.03,1.92,0,2.05,0,0,0,0,0,0,2.15,0.03,0.94,1.35,0,0,0,0.3,0,0,0,0.61,0,0,0,0,2.42,0,0.03,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401_040106,22.04,0.13,31.6,0,31.13,0.26,1.29,0,0.86,0.39,0.43,0.17,0.21,0,0,0.34,1.72,1.84,5.4,0,0,0,0,0,0.21,0,0.34,0.04,0,0,0,0.9,0,0.3,0,0,0,0.04,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401_040506,38.48,0.04,41.01,0,10.04,3.93,0.08,0,0.27,0.93,0.12,0.23,0,0,0,0.35,0.08,1.32,0,0,0,0,0.08,0,1.05,0,1.52,0,0,0,0.04,0.23,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401_040806,17.03,0,69.24,0,7.71,1.36,0.45,0,0.66,0.04,0,0,0,0,0,0.62,0,0.45,0.12,0,0,0,0.41,0,0,0,0.66,0,0,0,0,1.03,0,0.08,0,0,0,0,0,0,0,0.04,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401_041206,61.56,0.04,28.12,0,6.07,0,0.63,0,0.26,0,0,0,0,0,0,1.12,0,0.63,0.82,0,0,0,0,0,0,0,0.04,0,0,0,0,0.41,0,0.11,0,0,0,0.04,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401_041506,16.65,0,48.09,0,16.41,0,0.68,0,0.64,0.04,0.04,0.04,0.24,0,0,1.85,0.12,0.52,6.14,0,0,0,0,0,0,0,0.56,0.4,0,0,0,5.78,0,0.8,0,0,0,0.56,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401_042206,45.45,0,43.19,0,6.67,0.09,0.41,0,0.28,0,0,0,0,0,0,1.84,0.05,0.32,0.64,0,0,0,0.23,0,0,0,0,0,0,0,0,0.28,0,0.05,0,0,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0.09,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401_042606,51.81,0.13,33.15,0,0.89,0.17,0.93,0,1.61,0.04,0,0,0.25,0.04,0,3.95,0,3.36,0.47,0,0,0,0.34,0,0,0,1.15,0.25,0,0,0,0.93,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
